season,player,pfr_id,tm,age,pos,g,gs,int,tgt,cmp,cmp_percent,yds,yds_cmp,yds_tgt,td,rat,dadot,air,yac,bltz,hrry,qbkd,sk,prss,comb,m_tkl,m_tkl_percent,loaded
2019,David Onyemata,OnyeDa00,NO,27,LDT,15,15,0,2,2,1,21,10.5,10.5,0,110.4,3.5,7,14,0,6,6,3,15,32,4,0.111,2022-01-26
2019,Roy Robertson-Harris,RobeRo00,CHI,26,LDE,15,7,0,1,1,1,0,0,0,0,79.2,0,0,0,0,7,6,2.5,16,30,5,0.14300000000000002,2022-01-26
2019,Ndamukong Suh,SuhxNd99,TB,32,LDE,16,16,0,1,0,0,0,NA,0,0,39.6,-4,0,0,0,10,10,2.5,24,41,3,0.068,2022-01-26
2019,Andrew Wingard,WingAn01,JAX,23,NA,16,2,0,6,6,1,111,18.5,18.5,2,158.3,12.8,77,34,10,1,1,1,3,30,3,0.091,2022-01-26
2019,Tyson Alualu,AluaTy99,PIT,32,rde,16,5,0,1,1,1,18,18,18,0,118.7,-6,-6,24,0,3,2,1,6,41,3,0.068,2022-01-26
2019,Corey Ballentine,BallCo00,NYG,23,NA,13,2,0,42,27,0.643,393,14.6,9.4,4,126.4,11.6,247,146,7,0,1,0,1,26,1,0.037000000000000005,2022-01-26
2019,Jadeveon Clowney,ClowJa00,SEA,26,DE/LDE,13,11,1,2,1,0.5,4,4,2,0,16.7,-1,1,3,1,17,10,3,30,31,4,0.114,2022-01-26
2019,Poona Ford,FordPo00,SEA,24,RDT,15,14,0,1,0,0,0,NA,0,0,39.6,-5,0,0,0,1,2,0.5,4,32,5,0.135,2022-01-26
2019,Najee Goode,GoodNa00,JAX,30,NA,10,4,0,21,15,0.7140000000000001,149,9.9,7.1,1,107,2.3,33,116,12,1,0,1,2,27,6,0.182,2022-01-26
2019,Nate Hairston,HairNa00,NYJ,25,LCB,11,6,1,34,24,0.706,390,16.3,11.5,3,125.9,10.3,202,188,4,0,1,0,1,24,8,0.25,2022-01-26
2019,Jordan Jenkins,JenkJo01,NYJ,25,LLB,14,13,0,7,6,0.857,24,4,3.4,0,81,1.3,-2,26,58,4,4,8,16,32,3,0.086,2022-01-26
2019,Josey Jewell,JeweJo00,DEN,25,NA,15,3,0,14,11,0.7859999999999999,100,9.1,7.1,0,96.4,6.2,44,56,9,1,0,1.5,3,38,6,0.136,2022-01-26
2019,DaQuan Jones,JoneDa04,TEN,28,NT,16,16,0,3,2,0.667,16,8,5.3,0,79.9,6.3,12,4,0,6,2,1,9,42,6,0.125,2022-01-26
2019,Tanoh Kpassagnon,KpasTa00,KC,25,LDE,16,8,0,1,1,1,37,37,37,0,118.7,1,4,33,1,5,7,4,16,29,3,0.094,2022-01-26
2019,Shaq Lawson,LawsSh00,BUF,25,NA,15,0,0,2,2,1,7,3.5,3.5,0,81.2,2,4,3,0,12,9,6.5,28,32,7,0.179,2022-01-26
2019,Steve McLendon,McLeSt00,NYJ,33,LDT,16,16,0,2,2,1,39,19.5,19.5,1,158.3,-5,-10,49,0,4,3,2.5,10,36,2,0.053,2022-01-26
2019,Kevin Minter,MintKe00,TB,29,NA,16,2,0,23,19,0.826,223,11.7,9.7,1,121.6,7,137,86,46,4,1,0,5,34,6,0.15,2022-01-26
2019,Al-Quadin Muhammad,MuhaAl00,IND,24,NA,16,4,0,2,2,1,15,7.5,7.5,0,97.9,1.5,3,12,0,3,5,3,11,28,4,0.125,2022-01-26
2019,Kyle Phillips,PhilKy00,NYJ,22,NA,15,4,0,3,3,1,40,13.3,13.3,0,118.7,2,6,34,0,5,2,1.5,9,39,4,0.09300000000000001,2022-01-26
2019,Joe Thomas,ThomJo04,DAL,28,NA,15,2,0,12,7,0.583,67,9.6,5.6,0,74,4.8,1,66,15,1,0,0,1,33,3,0.083,2022-01-26
2019,Leonard Williams,WillLe02,2TM,25,NA,15,12,0,1,1,1,6,6,6,0,91.7,6,6,0,0,8,14,0.5,23,46,3,0.061,2022-01-26
2019,Blidi Wreh-Wilson,WrehBl00,ATL,30,NA,14,2,0,33,15,0.455,256,17.1,7.8,1,82.4,12,174,82,0,0,0,0,0,25,4,0.138,2022-01-26
2019,Mario Addison,AddiMa00,CAR,32,LOLB,15,15,0,3,2,0.667,19,9.5,6.3,0,84,7.7,13,6,4,8,3,9.5,22,34,1,0.028999999999999998,2022-01-26
2019,Denico Autry,AutrDe00,IND,29,DT,14,14,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,1,7,5,3.5,17,32,3,0.086,2022-01-26
2019,Sam Beal,BealSa00,NYG,23,NA,6,3,0,21,16,0.762,171,10.7,8.1,1,115.4,9.1,128,43,0,0,0,0,0,26,0,0,2022-01-26
2019,Tyus Bowser,BowsTy00,BAL,24,NA,16,0,0,5,2,0.4,8,4,1.6,0,47.9,0.8,-1,9,84,4,5,5,14,24,1,0.04,2022-01-26
2019,Kris Boyd,BoydKr00,MIN,23,NA,16,0,0,13,9,0.6920000000000001,93,10.3,7.2,0,89.6,8.1,55,38,0,0,0,0,0,22,2,0.083,2022-01-26
2019,Christian Covington,CoviCh00,DAL,26,de/rdt,16,6,0,1,0,0,0,NA,0,0,39.6,-5,0,0,0,1,1,1,3,28,5,0.152,2022-01-26
2019,Vinny Curry,CurrVi00,PHI,31,NA,16,2,0,2,2,1,13,6.5,6.5,0,93.7,5,10,3,0,7,6,5,18,27,1,0.036000000000000004,2022-01-26
2019,Jaylon Ferguson,FergJa02,BAL,24,LOLB,14,9,0,2,2,1,-4,-2,-2,0,79.2,-4,-8,4,110,4,6,2.5,13,31,3,0.08800000000000001,2022-01-26
2019,Myles Garrett,GarrMy00,CLE,24,LDE,10,10,0,1,1,1,9,9,9,0,104.2,5,5,4,7,10,9,10,29,29,1,0.033,2022-01-26
2019,Eddie Goldman,GoldEd00,CHI,25,NT,15,15,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,4,1,1,6,29,2,0.065,2022-01-26
2019,Rodney Gunter,GuntRo00,ARI,27,DE/RDE,13,13,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,3,6,3,13,31,2,0.061,2022-01-26
2019,John Jenkins,JenkJo00,MIA,30,de/lde,16,5,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,1,0,1,2,34,3,0.081,2022-01-26
2019,Nevin Lawson,LawsNe00,LV,28,db,11,5,0,26,14,0.5379999999999999,198,14.1,7.6,2,104.3,11.3,133,65,5,0,0,0,0,24,2,0.077,2022-01-26
2019,Ryan Lewis,LewiRy01,3TM,25,NA,13,3,1,36,21,0.583,344,16.4,9.6,1,88.2,15.9,272,72,0,0,0,0,0,28,1,0.034,2022-01-26
2019,Craig Robertson,RobeCr00,NO,31,NA,15,1,1,14,13,0.929,97,7.5,6.9,1,89.6,3.7,40,57,14,0,1,1,2,27,6,0.182,2022-01-26
2019,Jabaal Sheard,SheaJa00,IND,30,DE/RDE,13,12,0,5,4,0.8,21,5.3,4.2,0,84.2,4.6,7,14,0,11,4,4.5,20,25,7,0.21899999999999997,2022-01-26
2019,Olivier Vernon,VernOl00,CLE,29,RDE,10,10,0,2,1,0.5,-1,-1,-0.5,0,56.2,-0.5,-1,0,21,8,5,3.5,17,26,8,0.235,2022-01-26
2019,Jaylen Watkins,WatkJa01,LAC,28,/ss,14,3,0,29,24,0.828,223,9.3,7.7,1,110.2,7,107,116,2,1,0,0,1,29,3,0.094,2022-01-26
2019,Deatrich Wise Jr.,WiseDe00,NE,25,NA,14,3,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,7,5,2,14,26,2,0.071,2022-01-26
2019,Blessuan Austin,AustBl00,NYJ,23,rcb,7,6,0,37,23,0.622,265,11.5,7.2,1,92.7,8.5,173,92,0,0,0,0,0,25,6,0.19399999999999998,2022-01-26
2019,Brian Burns,BurnBr00,CAR,21,rolb,16,5,0,1,1,1,4,4,4,0,83.3,-6,-6,10,12,8,7,7.5,23,25,3,0.107,2022-01-26
2019,Duron Harmon,HarmDu00,NE,28,db/ss,16,8,2,15,8,0.5329999999999999,118,14.8,7.9,0,39.7,13.8,104,14,20,0,2,0,2,22,2,0.083,2022-01-26
2019,Travin Howard,HowaTr00,LA,23,NA,16,0,0,15,9,0.6,106,11.8,7.1,0,81.5,7.7,59,47,1,0,0,0,0,22,0,0,2022-01-26
2019,D.J. Jones,JoneD.01,SF,24,LDT,11,11,0,1,1,1,4,4,4,0,83.3,-2,-2,6,0,2,0,2,4,23,2,0.08,2022-01-26
2019,Sidney Jones,JoneSi00,PHI,23,NA,12,4,2,31,16,0.516,189,11.8,6.1,2,65.1,11,98,91,1,0,0,0,0,23,2,0.08,2022-01-26
2019,Jayron Kearse,KearJa00,MIN,25,/fs,15,3,1,21,12,0.5710000000000001,106,8.8,5,0,50.9,8.9,56,50,7,0,0,0,0,28,1,0.034,2022-01-26
2019,Trey Marshall,MarsTr00,DEN,23,NA,16,2,0,11,8,0.727,150,18.8,13.6,0,114.8,18.7,129,21,0,0,0,0,0,25,1,0.038,2022-01-26
2019,Bobby McCain,McCaBo01,MIA,26,FS,9,8,2,18,12,0.667,157,13.1,8.7,3,94,13.3,121,36,13,1,0,0,1,25,10,0.28600000000000003,2022-01-26
2019,Corey Peters,PeteCo00,ARI,31,NT,16,16,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,5,3,2.5,11,38,7,0.156,2022-01-26
2019,Michael Pierce,PierMi00,BAL,27,NT,14,14,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,1,1,1,0.5,3,35,1,0.027999999999999997,2022-01-26
2019,Vita Vea,VeaxVi00,TB,24,NT,16,16,0,2,1,0.5,13,13,6.5,0,70.8,0.5,-3,16,2,7,10,2.5,22,35,4,0.10300000000000001,2022-01-26
2019,Troy Apke,ApkeTr00,WAS,24,NA,15,2,1,6,4,0.667,50,12.5,8.3,0,52.8,6,30,20,0,0,0,0,0,26,3,0.10300000000000001,2022-01-26
2019,Geno Atkins,AtkiGe99,CIN,31,RDE,16,14,0,1,1,1,16,16,16,0,118.7,-4,-4,20,0,10,5,4.5,20,47,6,0.113,2022-01-26
2019,Tarell Basham,BashTa00,NYJ,25,NA,16,2,1,10,9,0.9,70,7.8,7,0,56.2,4.4,38,32,32,10,2,2,14,33,2,0.057,2022-01-26
2019,Andrew Billings,BillAn00,CIN,24,NT,16,14,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,2,2,1,5,35,4,0.10300000000000001,2022-01-26
2019,Malcom Brown,BrowMa01,NO,25,RDT,16,16,0,2,1,0.5,8,8,4,0,60.4,-1,5,3,0,1,1,2,4,34,2,0.055999999999999994,2022-01-26
2019,Taven Bryan,BryaTa00,JAX,23,RDT,16,8,0,1,1,1,9,9,9,0,104.2,2,2,7,0,3,7,2,12,33,7,0.175,2022-01-26
2019,P.J. Hall,HallP.00,LV,24,LDT,16,12,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,3,1,1.5,6,26,5,0.161,2022-01-26
2019,Justin Jones,JoneJu03,LAC,23,LDT,12,12,0,3,3,1,8,2.7,2.7,0,79.2,-3,-9,17,0,4,2,0,6,30,5,0.14300000000000002,2022-01-26
2019,Miles Killebrew,KillMi00,DET,26,NA,15,1,0,5,3,0.6,44,14.7,8.8,0,88.7,8.4,6,38,7,0,0,0,0,20,2,0.091,2022-01-26
2019,Takkarist McKinley,McKiTa00,ATL,24,LDE,14,13,0,2,2,1,38,19,19,0,118.7,1,2,36,1,11,5,3.5,20,29,4,0.121,2022-01-26
2019,Derrick Nnadi,NnadDe00,KC,23,RDT,16,16,1,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,3,1,1,5,48,3,0.059000000000000004,2022-01-26
2019,Ifeadi Odenigbo,OdenIf00,MIN,25,NA,16,0,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,4,7,7,18,23,1,0.042,2022-01-26
2019,Amani Oruwariye,OruwAm00,DET,23,NA,9,2,2,25,19,0.76,212,11.2,8.5,3,107,10.2,142,70,1,0,0,0,0,19,1,0.05,2022-01-26
2019,Elandon Roberts,RobeEl00,NE,25,/il,16,3,0,8,6,0.75,60,10,7.5,0,95.8,5.1,33,27,17,0,2,1,3,29,1,0.033,2022-01-26
2019,Jeffery Simmons,SimmJe01,TEN,22,LDE,9,7,0,1,1,1,9,9,9,0,104.2,0,0,9,0,3,0,2,5,32,3,0.086,2022-01-26
2019,Tye Smith,SmitTy01,TEN,26,NA,9,3,0,22,15,0.682,160,10.7,7.3,1,104.4,9.9,105,55,0,0,0,0,0,26,0,0,2022-01-26
2019,Jamar Taylor,TaylJa01,2TM,29,NA,12,0,0,41,25,0.61,275,11,6.7,1,89,9.8,157,118,14,0,0,0,0,23,2,0.08,2022-01-26
2019,Stephon Tuitt,TuitSt00,PIT,26,RDE,6,6,0,0,0,NA,0,NA,NA,0,NA,NA,0,0,0,4,2,3.5,10,22,3,0.12,2022-01-26
2019,Terrence Brooks,BrooTe00,NE,27,NA,15,0,1,18,11,0.611,112,10.2,6.2,0,55.8,5.6,75,37,13,0,3,0,3,24,1,0.04,2022-01-26
2019,Zach Brown,BrowZa00,PHI,30,mlb,6,6,0,13,9,0.6920000000000001,86,9.6,6.6,0,87.3,1.5,14,72,10,0,0,0,0,31,2,0.061,2022-01-26
2019,Adam Butler,ButlAd00,NE,25,NA,16,2,0,1,0,0,0,NA,0,0,39.6,1,0,0,0,0,1,6,9,26,1,0.037000000000000005,2022-01-26
2019,Kamu Grugier-Hill,GrugKa00,PHI,25,LLB,10,6,0,14,12,0.857,83,6.9,5.9,0,91.4,1.7,11,72,18,1,0,0,1,23,3,0.115,2022-01-26
2019,Chris Jones,JoneCh06,ARI,24,NA,11,3,0,25,14,0.56,212,15.1,8.5,0,84.1,16.7,138,74,4,0,0,0,0,22,3,0.12,2022-01-26
2019,Reshad Jones,JoneRe99,MIA,31,/fs,4,4,0,12,10,0.833,130,13,10.8,2,151.4,6.3,71,59,8,1,0,0,1,27,2,0.069,2022-01-26
2019,Kameron Kelly,KellKa02,PIT,23,NA,14,1,1,10,10,1,141,14.1,14.1,2,118.7,9.7,97,44,1,0,0,0,0,21,4,0.16,2022-01-26
2019,Tyler Lancaster,LancTy00,GB,25,RDE,16,10,0,1,1,1,2,2,2,0,79.2,-5,-5,7,0,1,0,1.5,3,30,2,0.063,2022-01-26
2019,Carl Lawson,LawsCa00,CIN,24,NA,12,2,0,9,7,0.778,95,13.6,10.6,0,110.6,3.4,30,65,9,4,14,5,23,23,4,0.14800000000000002,2022-01-26
